mu_B,pressure,energy_density
1544.80000,269.59580,936.75776
1544.90000,269.67390,936.91739
1545.00000,269.75201,937.07696
1545.10000,269.83012,937.23649
1545.20000,269.90825,937.39615
1545.30000,269.98639,937.55579
1545.40000,270.06454,937.71536
1545.50000,270.14269,937.87502
1545.60000,270.22086,938.03483
1545.70000,270.29904,938.19458
1545.80000,270.37723,938.35424
1545.90000,270.45543,938.51398
1546.00000,270.53364,938.67358
1546.10000,270.61186,938.83330
1546.20000,270.69009,938.99309
1546.30000,270.76833,939.15278
1546.40000,270.84659,939.31257
1546.50000,270.92485,939.47233
1546.60000,271.00312,939.63217
1546.70000,271.08140,939.79201
1546.80000,271.15969,939.95178
1546.90000,271.23800,940.11159
1547.00000,271.31631,940.27133
1547.10000,271.39463,940.43107
1547.20000,271.47297,940.59086
1547.30000,271.55131,940.75063
1547.40000,271.62967,940.91046
1547.50000,271.70803,941.07025
1547.60000,271.78641,941.23012
1547.70000,271.86479,941.39015
1547.80000,271.94319,941.55004
1547.90000,272.02160,941.70988
1548.00000,272.10001,941.86971
1548.10000,272.17844,942.02948
1548.20000,272.25688,942.18925
1548.30000,272.33532,942.34904
1548.40000,272.41378,942.50891
1548.50000,272.49225,942.66880
1548.60000,272.57073,942.82878
1548.70000,272.64922,942.98887
1548.80000,272.72772,943.14882
1548.90000,272.80623,943.30871
1549.00000,272.88475,943.46864
1549.10000,272.96328,943.62850
1549.20000,273.04182,943.78833
1549.30000,273.12037,943.94822
1549.40000,273.19893,944.10821
1549.50000,273.27750,944.26811
1549.60000,273.35608,944.42812
1549.70000,273.43467,944.58812
1549.80000,273.51328,944.74808
1549.90000,273.59189,944.90801
1550.00000,273.67051,945.06799
1550.10000,273.74915,945.22791
1550.20000,273.82779,945.38788
1550.30000,273.90644,945.54787
1550.40000,273.98511,945.70792
1550.50000,274.06378,945.86802
1550.60000,274.14247,946.02812
1550.70000,274.22116,946.18810
1550.80000,274.29987,946.34810
1550.90000,274.37859,946.50809
1551.00000,274.45731,946.66796
1551.10000,274.53605,946.82795
1551.20000,274.61480,946.98806
1551.30000,274.69355,947.14814
1551.40000,274.77232,947.30834
1551.50000,274.85110,947.46864
1551.60000,274.92989,947.62873
1551.70000,275.00869,947.78881
1551.80000,275.08749,947.94894
1551.90000,275.16631,948.10893
1552.00000,275.24514,948.26896
1552.10000,275.32398,948.42922
1552.20000,275.40283,948.58931
1552.30000,275.48169,948.74947
1552.40000,275.56056,948.90964
1552.50000,275.63945,949.06972
1552.60000,275.71834,949.22982
1552.70000,275.79724,949.39000
1552.80000,275.87615,949.55025
1552.90000,275.95507,949.71032
1553.00000,276.03401,949.87060
1553.10000,276.11295,950.03077
1553.20000,276.19190,950.19082
1553.30000,276.27087,950.35103
1553.40000,276.34984,950.51122
1553.50000,276.42882,950.67144
1553.60000,276.50782,950.83175
1553.70000,276.58682,950.99200
1553.80000,276.66584,951.15228
1553.90000,276.74486,951.31243
1554.00000,276.82390,951.47264
1554.10000,276.90295,951.63281
1554.20000,276.98200,951.79310
1554.30000,277.06107,951.95329
1554.40000,277.14015,952.11357
1554.50000,277.21923,952.27384
1554.60000,277.29833,952.43423
1554.70000,277.37744,952.59448
1554.80000,277.45656,952.75480
1554.90000,277.53569,952.91507
1555.00000,277.61482,953.07540
1555.10000,277.69397,953.23574
1555.20000,277.77313,953.39620
1555.30000,277.85230,953.55649
1555.40000,277.93148,953.71695
1555.50000,278.01067,953.87733
1555.60000,278.08987,954.03782
1555.70000,278.16909,954.19801
1555.80000,278.24831,954.35832
1555.90000,278.32754,954.51861
1556.00000,278.40678,954.67886
1556.10000,278.48603,954.83914
1556.20000,278.56530,954.99952
1556.30000,278.64457,955.15996
1556.40000,278.72385,955.32036
1556.50000,278.80314,955.48084
1556.60000,278.88245,955.64120
1556.70000,278.96176,955.80147
1556.80000,279.04109,955.96189
1556.90000,279.12042,956.12236
1557.00000,279.19977,956.28288
1557.10000,279.27912,956.44338
1557.20000,279.35849,956.60392
1557.30000,279.43786,956.76442
1557.40000,279.51725,956.92478
1557.50000,279.59665,957.08524
1557.60000,279.67605,957.24555
1557.70000,279.75547,957.40587
1557.80000,279.83490,957.56635
1557.90000,279.91434,957.72691
1558.00000,279.99378,957.88742
1558.10000,280.07324,958.04798
1558.20000,280.15271,958.20873
1558.30000,280.23219,958.36924
1558.40000,280.31168,958.52978
1558.50000,280.39118,958.69029
1558.60000,280.47069,958.85081
1558.70000,280.55021,959.01133
1558.80000,280.62974,959.17185
1558.90000,280.70928,959.33241
1559.00000,280.78883,959.49288
1559.10000,280.86839,959.65352
1559.20000,280.94796,959.81415
1559.30000,281.02755,959.97472
1559.40000,281.10714,960.13531
1559.50000,281.18674,960.29594
1559.60000,281.26635,960.45660
1559.70000,281.34598,960.61725
1559.80000,281.42561,960.77791
1559.90000,281.50525,960.93861
1560.00000,281.58491,961.09924
1560.10000,281.66457,961.25987
1560.20000,281.74425,961.42038
1560.30000,281.82393,961.58105
1560.40000,281.90363,961.74146
1560.50000,281.98333,961.90212
1560.60000,282.06305,962.06284
1560.70000,282.14278,962.22352
1560.80000,282.22251,962.38418
1560.90000,282.30226,962.54497
1561.00000,282.38202,962.70566
1561.10000,282.46178,962.86631
1561.20000,282.54156,963.02709
1561.30000,282.62135,963.18783
1561.40000,282.70115,963.34843
1561.50000,282.78096,963.50916
1561.60000,282.86077,963.66995
1561.70000,282.94060,963.83067
1561.80000,283.02044,963.99133
1561.90000,283.10029,964.15218
1562.00000,283.18015,964.31293
1562.10000,283.26002,964.47374
1562.20000,283.33990,964.63469
1562.30000,283.41979,964.79537
1562.40000,283.49969,964.95617
1562.50000,283.57961,965.11692
1562.60000,283.65953,965.27773
1562.70000,283.73946,965.43849
1562.80000,283.81940,965.59928
1562.90000,283.89935,965.76008
1563.00000,283.97932,965.92087
1563.10000,284.05929,966.08172
1563.20000,284.13927,966.24252
1563.30000,284.21927,966.40325
1563.40000,284.29927,966.56418
1563.50000,284.37929,966.72505
1563.60000,284.45931,966.88589
1563.70000,284.53935,967.04675
1563.80000,284.61939,967.20769
1563.90000,284.69945,967.36854
1564.00000,284.77951,967.52958
1564.10000,284.85959,967.69056
1564.20000,284.93967,967.85137
1564.30000,285.01977,968.01228
1564.40000,285.09988,968.17326
1564.50000,285.18000,968.33412
1564.60000,285.26012,968.49494
1564.70000,285.34026,968.65585
1564.80000,285.42041,968.81677
1564.90000,285.50057,968.97767
1565.00000,285.58074,969.13878
1565.10000,285.66091,969.29971
1565.20000,285.74110,969.46058
1565.30000,285.82130,969.62156
1565.40000,285.90151,969.78258
1565.50000,285.98173,969.94355
1565.60000,286.06196,970.10448
1565.70000,286.14220,970.26557
1565.80000,286.22245,970.42656
1565.90000,286.30272,970.58748
1566.00000,286.38299,970.74854
1566.10000,286.46327,970.90955
1566.20000,286.54356,971.07059
1566.30000,286.62386,971.23168
1566.40000,286.70418,971.39281
1566.50000,286.78450,971.55393
1566.60000,286.86483,971.71502
1566.70000,286.94518,971.87621
1566.80000,287.02553,972.03715
1566.90000,287.10589,972.19811
1567.00000,287.18627,972.35923
1567.10000,287.26665,972.52023
1567.20000,287.34705,972.68138
1567.30000,287.42745,972.84251
1567.40000,287.50787,973.00357
1567.50000,287.58829,973.16468
1567.60000,287.66873,973.32587
1567.70000,287.74917,973.48701
1567.80000,287.82963,973.64810
1567.90000,287.91010,973.80931
1568.00000,287.99058,973.97052
1568.10000,288.07106,974.13155
1568.20000,288.15156,974.29278
1568.30000,288.23207,974.45403
1568.40000,288.31259,974.61515
1568.50000,288.39311,974.77633
1568.60000,288.47365,974.93747
1568.70000,288.55420,975.09858
1568.80000,288.63476,975.25987
1568.90000,288.71533,975.42100
1569.00000,288.79591,975.58215
1569.10000,288.87650,975.74333
1569.20000,288.95710,975.90465
1569.30000,289.03771,976.06590
1569.40000,289.11833,976.22718
1569.50000,289.19896,976.38846
1569.60000,289.27961,976.54967
1569.70000,289.36026,976.71107
1569.80000,289.44092,976.87230
1569.90000,289.52159,977.03352
1570.00000,289.60227,977.19486
1570.10000,289.68297,977.35613
1570.20000,289.76367,977.51737
1570.30000,289.84438,977.67860
1570.40000,289.92511,977.84006
1570.50000,290.00584,978.00134
1570.60000,290.08659,978.16273
1570.70000,290.16734,978.32407
1570.80000,290.24810,978.48529
1570.90000,290.32888,978.64672
1571.00000,290.40967,978.80803
1571.10000,290.49046,978.96939
1571.20000,290.57127,979.13066
1571.30000,290.65208,979.29207
1571.40000,290.73291,979.45347
1571.50000,290.81375,979.61471
1571.60000,290.89459,979.77607
1571.70000,290.97545,979.93741
1571.80000,291.05632,980.09899
1571.90000,291.13719,980.26037
1572.00000,291.21808,980.42187
1572.10000,291.29898,980.58344
1572.20000,291.37989,980.74486
1572.30000,291.46081,980.90632
1572.40000,291.54174,981.06780
1572.50000,291.62268,981.22918
1572.60000,291.70363,981.39058
1572.70000,291.78459,981.55206
1572.80000,291.86556,981.71354
1572.90000,291.94654,981.87492
1573.00000,292.02753,982.03658
1573.10000,292.10853,982.19809
1573.20000,292.18954,982.35959
1573.30000,292.27056,982.52104
1573.40000,292.35159,982.68245
1573.50000,292.43263,982.84388
1573.60000,292.51369,983.00533
1573.70000,292.59475,983.16693
1573.80000,292.67582,983.32849
1573.90000,292.75691,983.49004
1574.00000,292.83800,983.65169
1574.10000,292.91910,983.81317
1574.20000,293.00022,983.97479
1574.30000,293.08134,984.13630
1574.40000,293.16247,984.29787
1574.50000,293.24362,984.45953
1574.60000,293.32477,984.62125
1574.70000,293.40594,984.78288
1574.80000,293.48711,984.94453
1574.90000,293.56830,985.10612
1575.00000,293.64950,985.26770
1575.10000,293.73070,985.42917
1575.20000,293.81192,985.59073
1575.30000,293.89315,985.75231
1575.40000,293.97438,985.91396
1575.50000,294.05563,986.07556
1575.60000,294.13689,986.23734
1575.70000,294.21816,986.39890
1575.80000,294.29943,986.56077
1575.90000,294.38072,986.72252
1576.00000,294.46202,986.88428
1576.10000,294.54333,987.04590
1576.20000,294.62465,987.20755
1576.30000,294.70598,987.36928
1576.40000,294.78732,987.53085
1576.50000,294.86867,987.69262
1576.60000,294.95003,987.85441
1576.70000,295.03140,988.01611
1576.80000,295.11278,988.17791
1576.90000,295.19417,988.33975
1577.00000,295.27557,988.50155
1577.10000,295.35698,988.66318
1577.20000,295.43840,988.82491
1577.30000,295.51983,988.98674
1577.40000,295.60128,989.14843
1577.50000,295.68273,989.31027
1577.60000,295.76419,989.47203
1577.70000,295.84567,989.63378
1577.80000,295.92715,989.79561
1577.90000,296.00864,989.95747
1578.00000,296.09015,990.11923
1578.10000,296.17166,990.28103
1578.20000,296.25318,990.44296
1578.30000,296.33472,990.60491
1578.40000,296.41626,990.76676
1578.50000,296.49782,990.92857
1578.60000,296.57938,991.09032
1578.70000,296.66096,991.25220
1578.80000,296.74254,991.41401
1578.90000,296.82414,991.57588
1579.00000,296.90575,991.73770
1579.10000,296.98736,991.89969
1579.20000,297.06899,992.06164
1579.30000,297.15063,992.22361
1579.40000,297.23227,992.38547
1579.50000,297.31393,992.54732
1579.60000,297.39560,992.70917
1579.70000,297.47728,992.87116
1579.80000,297.55897,993.03298
1579.90000,297.64066,993.19492
1580.00000,297.72237,993.35677
1580.10000,297.80409,993.51881
1580.20000,297.88582,993.68080
1580.30000,297.96756,993.84293
1580.40000,298.04931,994.00489
1580.50000,298.13107,994.16702
1580.60000,298.21284,994.32904
1580.70000,298.29462,994.49114
1580.80000,298.37641,994.65302
1580.90000,298.45821,994.81494
1581.00000,298.54002,994.97698
1581.10000,298.62185,995.13889
1581.20000,298.70368,995.30092
1581.30000,298.78552,995.46304
1581.40000,298.86737,995.62508
1581.50000,298.94923,995.78716
1581.60000,299.03111,995.94915
1581.70000,299.11299,996.11128
1581.80000,299.19488,996.27334
1581.90000,299.27679,996.43544
1582.00000,299.35870,996.59749
1582.10000,299.44062,996.75947
1582.20000,299.52256,996.92162
1582.30000,299.60450,997.08383
1582.40000,299.68646,997.24586
1582.50000,299.76842,997.40795
1582.60000,299.85040,997.57000
1582.70000,299.93238,997.73217
1582.80000,300.01438,997.89438
1582.90000,300.09638,998.05647
1583.00000,300.17840,998.21852
1583.10000,300.26043,998.38069
1583.20000,300.34246,998.54293
1583.30000,300.42451,998.70519
1583.40000,300.50657,998.86729
1583.50000,300.58863,999.02947
1583.60000,300.67071,999.19166
1583.70000,300.75280,999.35386
1583.80000,300.83490,999.51609
1583.90000,300.91701,999.67825
1584.00000,300.99913,999.84039
1584.10000,301.08125,1000.00270
1584.20000,301.16339,1000.16500
1584.30000,301.24554,1000.32732
1584.40000,301.32770,1000.48964
1584.50000,301.40987,1000.65191
1584.60000,301.49205,1000.81429
1584.70000,301.57424,1000.97648
1584.80000,301.65644,1001.13881
1584.90000,301.73865,1001.30106
1585.00000,301.82087,1001.46320
1585.10000,301.90311,1001.62551
1585.20000,301.98535,1001.78781
1585.30000,302.06760,1001.95016
1585.40000,302.14986,1002.11255
1585.50000,302.23213,1002.27492
1585.60000,302.31442,1002.43734
1585.70000,302.39671,1002.59955
1585.80000,302.47901,1002.76189
1585.90000,302.56132,1002.92422
1586.00000,302.64365,1003.08638
1586.10000,302.72598,1003.24877
1586.20000,302.80833,1003.41112
1586.30000,302.89068,1003.57351
1586.40000,302.97304,1003.73589
1586.50000,303.05542,1003.89842
1586.60000,303.13780,1004.06079
1586.70000,303.22020,1004.22305
1586.80000,303.30260,1004.38554
1586.90000,303.38502,1004.54803
1587.00000,303.46744,1004.71037
1587.10000,303.54988,1004.87275
1587.20000,303.63233,1005.03522
1587.30000,303.71478,1005.19758
1587.40000,303.79725,1005.36004
1587.50000,303.87973,1005.52263
1587.60000,303.96221,1005.68511
1587.70000,304.04471,1005.84770
1587.80000,304.12722,1006.01039
1587.90000,304.20974,1006.17288
1588.00000,304.29226,1006.33530
1588.10000,304.37480,1006.49772
1588.20000,304.45735,1006.66023
1588.30000,304.53991,1006.82271
1588.40000,304.62248,1006.98506
1588.50000,304.70506,1007.14765
1588.60000,304.78765,1007.31013
1588.70000,304.87025,1007.47278
1588.80000,304.95286,1007.63529
1588.90000,305.03548,1007.79788
1589.00000,305.11811,1007.96036
1589.10000,305.20075,1008.12287
1589.20000,305.28340,1008.28550
1589.30000,305.36606,1008.44819
1589.40000,305.44873,1008.61057
1589.50000,305.53141,1008.77324
1589.60000,305.61411,1008.93574
1589.70000,305.69681,1009.09850
1589.80000,305.77952,1009.26105
1589.90000,305.86224,1009.42378
1590.00000,305.94498,1009.58637
1590.10000,306.02772,1009.74902
1590.20000,306.11047,1009.91181
1590.30000,306.19323,1010.07454
1590.40000,306.27601,1010.23712
1590.50000,306.35879,1010.39978
1590.60000,306.44159,1010.56236
1590.70000,306.52439,1010.72507
1590.80000,306.60720,1010.88776
1590.90000,306.69003,1011.05038
1591.00000,306.77286,1011.21308
1591.10000,306.85571,1011.37574
1591.20000,306.93857,1011.53853
1591.30000,307.02143,1011.70123
1591.40000,307.10431,1011.86390
1591.50000,307.18719,1012.02678
1591.60000,307.27009,1012.18948
1591.70000,307.35300,1012.35231
1591.80000,307.43591,1012.51511
1591.90000,307.51884,1012.67779
1592.00000,307.60178,1012.84057
1592.10000,307.68472,1013.00325
1592.20000,307.76768,1013.16597
1592.30000,307.85065,1013.32865
1592.40000,307.93363,1013.49149
1592.50000,308.01662,1013.65444
1592.60000,308.09961,1013.81720
1592.70000,308.18262,1013.98010
1592.80000,308.26564,1014.14299
1592.90000,308.34867,1014.30575
1593.00000,308.43171,1014.46859
1593.10000,308.51476,1014.63140
1593.20000,308.59782,1014.79423
1593.30000,308.68089,1014.95706
1593.40000,308.76397,1015.11998
1593.50000,308.84706,1015.28275
1593.60000,308.93016,1015.44562
1593.70000,309.01327,1015.60850
1593.80000,309.09640,1015.77146
1593.90000,309.17953,1015.93424
1594.00000,309.26267,1016.09717
1594.10000,309.34582,1016.26012
1594.20000,309.42898,1016.42306
1594.30000,309.51215,1016.58598
1594.40000,309.59534,1016.74890
1594.50000,309.67853,1016.91183
1594.60000,309.76173,1017.07482
1594.70000,309.84495,1017.23777
1594.80000,309.92817,1017.40073
1594.90000,310.01140,1017.56359
1595.00000,310.09465,1017.72654
1595.10000,310.17790,1017.88949
1595.20000,310.26117,1018.05237
1595.30000,310.34444,1018.21535
1595.40000,310.42772,1018.37841
1595.50000,310.51102,1018.54154
1595.60000,310.59432,1018.70461
1595.70000,310.67764,1018.86771
1595.80000,310.76097,1019.03074
1595.90000,310.84430,1019.19374
1596.00000,310.92765,1019.35687
1596.10000,311.01100,1019.51978
1596.20000,311.09437,1019.68287
1596.30000,311.17775,1019.84591
1596.40000,311.26113,1020.00914
1596.50000,311.34453,1020.17216
1596.60000,311.42794,1020.33519
1596.70000,311.51136,1020.49836
1596.80000,311.59478,1020.66136
1596.90000,311.67822,1020.82435
1597.00000,311.76167,1020.98748
1597.10000,311.84513,1021.15049
1597.20000,311.92860,1021.31371
1597.30000,312.01208,1021.47681
1597.40000,312.09556,1021.64010
1597.50000,312.17906,1021.80321
1597.60000,312.26257,1021.96649
1597.70000,312.34609,1022.12977
1597.80000,312.42962,1022.29287
1597.90000,312.51316,1022.45603
1598.00000,312.59671,1022.61911
1598.10000,312.68027,1022.78227
1598.20000,312.76384,1022.94541
1598.30000,312.84743,1023.10845
1598.40000,312.93102,1023.27174
1598.50000,313.01462,1023.43492
1598.60000,313.09823,1023.59821
1598.70000,313.18185,1023.76144
1598.80000,313.26548,1023.92473
1598.90000,313.34913,1024.08804
1599.00000,313.43278,1024.25119
1599.10000,313.51644,1024.41458
1599.20000,313.60011,1024.57774
1599.30000,313.68380,1024.74096
1599.40000,313.76749,1024.90434
1599.50000,313.85119,1025.06761
1599.60000,313.93491,1025.23092
1599.70000,314.01863,1025.39420
1599.80000,314.10237,1025.55751
1599.90000,314.18611,1025.72074
1600.00000,314.26986,1025.88396
1600.10000,314.35363,1026.04732
1600.20000,314.43740,1026.21052
1600.30000,314.52119,1026.37377
1600.40000,314.60498,1026.53716
1600.50000,314.68879,1026.70066
1600.60000,314.77261,1026.86406
1600.70000,314.85643,1027.02741
1600.80000,314.94027,1027.19085
1600.90000,315.02411,1027.35431
1601.00000,315.10797,1027.51768
1601.10000,315.19184,1027.68116
1601.20000,315.27571,1027.84444
1601.30000,315.35960,1028.00777
1601.40000,315.44350,1028.17121
1601.50000,315.52741,1028.33463
1601.60000,315.61132,1028.49804
1601.70000,315.69525,1028.66144
1601.80000,315.77919,1028.82492
1601.90000,315.86314,1028.98854
